 L_T1, L_T2, L_T3, L_T4, L_T5, L_T6, L_T7, F_PU1, S_PU1, F_PU2, S_PU2, F_PU3, S_PU3, F_PU4, S_PU4, F_PU5, S_PU5, F_PU6, S_PU6, F_PU7, S_PU7, F_PU8, S_PU8, F_PU9, S_PU9, F_PU10, S_PU10, F_PU11, S_PU11, F_V2, S_V2, P_J280, P_J269, P_J300, P_J256, P_J289, P_J415, P_J302, P_J306, P_J307, P_J317, P_J14, P_J422, ATT_FLAG
3.91,2.38,4.21,4.18,2.6,5.09,2.45,95.63,1.0,95.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.28,1.0,35.53,1.0,0.0,0.0,31.24,1.0,0.0,0.0,91.34,1.0,2.98,35.32,28.51,72.46,28.47,87.2,21.57,82.62,21.46,67.35,31.11,30.21,-999
2.67,3.09,3.8,3.38,2.67,5.5,2.73,96.33,1.0,96.35,1.0,0.0,0.0,35.24,1.0,0.0,0.0,0.0,0.0,49.65,1.0,0.0,0.0,0.0,0.0,31.82,1.0,0.0,0.0,90.6,1.0,2.98,34.94,27.52,89.21,27.59,85.62,27.56,62.06,27.44,71.36,30.53,29.63,-999
0.82,2.28,3.87,2.83,3.82,5.41,1.52,98.24,1.0,98.26,1.0,0.0,0.0,33.97,1.0,0.0,0.0,0.0,0.0,49.14,1.0,34.21,1.0,0.0,0.0,30.58,1.0,0.0,0.0,83.62,1.0,2.97,33.92,26.7,90.53,26.76,85.76,19.42,82.74,19.31,67.41,29.64,28.74,-999
4.39,3.74,3.83,3.41,2.15,5.5,3.77,93.96,1.0,93.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,1.0,0.0,0.0,0.0,0.0,31.59,1.0,0.0,0.0,90.54,1.0,2.98,36.21,29.81,66.46,29.77,88.07,29.42,61.6,29.31,73.99,32.4,31.5,-999
1.42,4.83,4.88,3.4,1.89,5.32,3.45,96.05,1.0,96.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.76,1.0,0.0,0.0,30.01,1.0,0.0,0.0,54.87,1.0,2.98,35.1,31.97,75.93,31.97,68.0,20.51,82.89,20.4,70.36,34.19,33.29,-999
4.4,4.38,3.11,4.43,3.04,5.06,2.49,92.52,1.0,92.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.58,1.0,35.98,1.0,0.0,0.0,31.67,1.0,0.0,0.0,0.0,0.0,2.98,36.97,27.42,68.83,27.38,85.53,22.51,82.77,22.39,66.81,40.53,28.79,-999
1.93,5.6,4.08,3.02,2.54,5.44,2.97,95.9,1.0,95.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.42,1.0,0.0,0.0,30.98,1.0,0.0,0.0,0.0,0.0,2.98,35.17,30.6,72.79,30.6,62.34,20.12,81.37,20.01,66.79,37.93,31.79,-999
4.18,0.96,4.8,4.39,3.52,5.46,3.63,93.78,1.0,93.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.15,1.0,34.27,1.0,0.0,0.0,30.52,1.0,0.0,0.0,102.67,1.0,2.98,36.3,27.98,76.19,27.94,90.6,23.12,86.34,23.01,71.32,30.64,29.74,-999
2.21,3.99,3.56,3.21,2.36,5.5,4.76,118.3,1.0,0.0,0.0,0.0,0.0,35.82,1.0,0.0,0.0,0.0,0.0,50.25,1.0,0.0,0.0,0.0,0.0,31.35,1.0,0.0,0.0,67.75,1.0,2.99,22.73,28.09,88.77,28.16,85.01,26.03,61.49,25.91,71.43,30.99,30.09,-999
2.71,1.43,4.5,4.35,2.88,5.5,3.95,117.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.08,1.0,0.0,0.0,0.0,0.0,31.11,1.0,0.0,0.0,82.5,1.0,2.99,22.99,27.11,72.71,27.07,86.18,26.36,61.82,26.24,72.58,29.65,28.75,-999
4.58,2.96,3.03,3.11,2.36,5.17,3.24,111.65,1.0,0.0,0.0,0.0,0.0,34.09,1.0,0.0,0.0,0.0,0.0,48.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,26.53,22.84,86.48,22.9,83.39,32.45,61.8,32.45,55.89,39.22,24.6,-999
3.92,5.5,4.88,3.42,2.49,5.31,3.54,87.12,1.0,87.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.51,1.0,0.0,0.0,0.0,0.0,2.98,39.8,30.5,76.3,30.5,68.78,32.22,63.56,32.1,73.54,43.91,31.69,-999
1.85,5.23,3.16,3.47,3.07,5.5,4.84,96.55,1.0,96.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.49,1.0,2.98,34.83,30.35,69.43,30.31,85.69,29.93,61.29,29.93,55.87,32.83,31.93,-999
3.93,1.13,5.15,3.47,1.89,5.5,3.34,95.16,1.0,95.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.03,1.0,0.0,0.0,0.0,0.0,31.81,1.0,0.0,0.0,99.68,1.0,2.98,35.57,27.73,72.64,27.69,84.96,28.76,61.13,28.64,72.58,30.38,29.48,-999
3.26,4.1,5.04,3.01,2.3,5.11,2.78,94.27,1.0,94.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.82,1.0,0.0,0.0,0.0,0.0,32.07,1.0,0.0,0.0,85.66,1.0,2.98,36.05,29.94,76.35,29.91,89.51,28.61,63.19,28.49,71.5,32.5,31.6,-999
3.1,4.06,3.6,4.25,1.95,5.5,4.46,92.45,1.0,92.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.55,1.0,36.32,1.0,0.0,0.0,30.39,1.0,0.0,0.0,0.0,0.0,2.98,37.01,27.1,70.18,27.06,85.28,22.23,81.87,22.12,70.86,40.18,28.48,-999
3.46,0.95,5.17,3.23,2.57,5.46,4.61,89.89,1.0,89.91,1.0,0.0,0.0,32.69,1.0,0.0,0.0,0.0,0.0,46.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,38.35,21.15,87.06,21.21,84.16,33.89,62.62,33.89,56.92,42.49,22.87,-999
0.39,3.81,4.02,3.28,4.0,5.5,3.77,98.55,1.0,98.57,1.0,0.0,0.0,35.35,1.0,0.0,0.0,0.0,0.0,49.41,1.0,34.16,1.0,0.0,0.0,29.57,1.0,0.0,0.0,70.27,1.0,2.97,33.75,28.03,89.52,28.1,86.71,19.27,82.66,19.16,70.54,30.92,30.02,-999
2.28,4.9,5.26,3.69,1.93,5.01,2.5,96.17,1.0,96.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.14,1.0,35.66,1.0,0.0,0.0,30.89,1.0,0.0,0.0,72.44,1.0,2.98,35.03,30.12,72.65,30.07,87.15,20.57,81.4,20.46,67.54,32.6,31.7,-999
1.19,4.9,2.91,3.86,3.86,5.45,2.67,98.48,1.0,98.5,1.0,0.0,0.0,37.1,1.0,0.0,0.0,0.0,0.0,50.54,1.0,34.86,1.0,0.0,0.0,30.79,1.0,0.0,0.0,65.69,1.0,2.97,33.79,28.88,87.99,28.95,85.22,19.22,81.44,19.11,66.53,31.78,30.88,-999
2.88,3.03,5.09,3.37,2.5,5.5,3.76,90.9,1.0,90.92,1.0,0.0,0.0,33.63,1.0,0.0,0.0,0.0,0.0,47.83,1.0,0.0,0.0,0.0,0.0,31.93,1.0,0.0,0.0,0.0,0.0,2.98,37.82,23.03,87.43,23.09,84.53,30.04,61.63,29.92,73.43,41.39,24.77,-999
2.42,1.87,4.14,4.13,2.12,5.5,4.49,117.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.98,1.0,0.0,0.0,62.06,1.0,2.99,22.93,29.55,70.51,29.55,66.04,26.33,59.39,26.22,73.01,31.8,30.9,-999
1.58,4.95,5.08,3.99,2.44,5.44,4.63,94.55,1.0,94.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.82,1.0,2.98,35.9,30.49,76.39,30.45,90.78,30.53,63.46,30.53,61.78,33.0,32.1,-999
4.32,2.71,3.74,4.35,3.81,5.36,2.5,113.54,1.0,0.0,0.0,0.0,0.0,33.92,1.0,0.0,0.0,0.0,0.0,47.41,1.0,35.26,1.0,0.0,0.0,31.22,1.0,0.0,0.0,0.0,0.0,2.99,25.46,22.72,86.64,22.78,84.98,21.95,83.48,21.84,67.79,38.03,24.47,-999
2.01,4.43,4.52,3.14,1.92,5.12,2.98,95.27,1.0,95.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.28,1.0,34.9,1.0,0.0,0.0,30.99,1.0,0.0,0.0,77.37,1.0,2.98,35.51,29.87,71.5,29.83,88.56,20.95,83.1,20.84,67.6,32.38,31.48,-999
4.46,4.16,3.01,2.72,3.83,5.5,4.23,118.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.42,1.0,34.65,1.0,0.0,0.0,30.24,1.0,0.0,0.0,61.99,1.0,2.99,22.55,29.09,68.58,29.05,85.55,19.53,82.09,19.42,68.64,31.52,30.62,-999
1.9,4.96,3.64,4.31,2.17,5.5,4.36,97.79,1.0,97.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.49,1.0,35.48,1.0,0.0,0.0,29.71,1.0,0.0,0.0,65.57,1.0,2.97,34.16,29.97,72.04,29.93,86.31,19.99,81.14,19.89,70.81,32.42,31.52,-999
2.88,3.98,3.2,2.6,3.19,5.26,1.82,93.25,1.0,93.27,1.0,0.0,0.0,34.59,1.0,0.0,0.0,0.0,0.0,49.17,1.0,0.0,0.0,0.0,0.0,33.38,1.0,0.0,0.0,0.0,0.0,2.98,36.58,23.71,86.51,23.77,82.71,28.68,61.77,28.55,66.83,39.98,25.49,-999
3.84,5.18,4.6,3.37,3.26,5.37,4.19,87.98,1.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.17,1.0,38.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,39.35,28.26,75.03,28.22,87.16,31.37,87.74,31.37,58.95,43.52,29.63,1
4.25,1.36,5.27,4.16,1.39,5.32,2.8,93.59,1.0,93.61,1.0,0.0,0.0,34.75,1.0,0.0,0.0,0.0,0.0,48.92,1.0,36.36,1.0,0.0,0.0,31.41,1.0,0.0,0.0,113.79,1.0,2.98,36.41,26.48,89.01,26.55,85.96,23.23,82.83,23.11,68.44,29.65,28.75,1
2.95,3.86,4.73,3.49,3.73,5.5,2.0,95.44,1.0,95.46,1.0,0.0,0.0,34.04,1.0,0.0,0.0,0.0,0.0,49.28,1.0,0.0,0.0,0.0,0.0,31.06,1.0,0.0,0.0,89.08,1.0,2.98,35.42,28.32,92.04,28.38,87.12,28.13,63.93,28.02,74.53,31.3,30.4,-999
4.33,2.46,3.7,2.95,2.09,5.5,3.52,92.36,1.0,92.38,1.0,0.0,0.0,34.38,1.0,0.0,0.0,0.0,0.0,48.11,1.0,36.21,1.0,0.0,0.0,31.07,1.0,0.0,0.0,0.0,0.0,2.98,37.06,22.34,85.48,22.4,83.32,22.66,82.51,22.55,69.03,40.6,24.1,-999
3.55,2.16,4.82,2.61,1.58,5.05,2.59,91.25,1.0,91.27,1.0,0.0,0.0,34.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.97,1.0,0.0,0.0,0.0,0.0,2.98,37.64,26.05,88.9,26.16,61.48,30.0,61.26,29.87,69.65,41.33,27.44,1
4.09,2.67,3.93,3.44,2.75,5.5,2.92,113.41,1.0,0.0,0.0,0.0,0.0,32.79,1.0,0.0,0.0,0.0,0.0,47.59,1.0,35.73,1.0,0.0,0.0,29.67,1.0,0.0,0.0,0.0,0.0,2.99,25.53,22.79,88.54,22.84,84.71,22.23,82.91,22.12,73.17,38.02,24.52,-999
3.15,3.59,4.89,4.37,2.94,5.16,3.27,92.45,1.0,92.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.93,1.0,2.98,37.01,32.6,75.93,32.6,69.2,32.2,64.07,32.2,59.6,34.92,34.02,-999
1.77,4.3,3.96,4.11,2.16,5.2,3.44,95.59,1.0,95.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.06,1.0,37.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.16,1.0,2.98,35.34,30.11,72.29,30.09,79.71,26.54,83.97,26.54,57.21,32.55,31.65,-999
2.14,2.44,4.66,3.43,2.17,5.44,3.65,116.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1,1.0,0.0,0.0,0.0,0.0,31.27,1.0,0.0,0.0,79.33,1.0,2.99,23.6,27.97,75.52,27.93,87.0,26.78,62.74,26.67,72.47,30.49,29.59,-999
0.86,4.57,3.28,4.03,3.41,5.19,1.83,99.06,1.0,99.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.85,1.0,34.44,1.0,0.0,0.0,30.88,1.0,0.0,0.0,60.58,1.0,2.97,33.47,29.47,70.96,29.43,85.09,18.85,81.79,18.74,65.86,31.9,31.0,-999
1.95,5.33,3.84,4.22,3.0,5.34,2.9,97.83,1.0,97.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.97,1.0,0.0,0.0,34.75,1.0,0.0,0.0,30.81,1.0,0.0,0.0,62.86,1.0,2.97,34.14,30.26,69.17,30.22,85.73,19.88,82.28,19.77,67.14,32.71,31.81,1
0.77,3.21,4.2,4.27,3.62,5.5,4.33,98.8,1.0,98.82,1.0,0.0,0.0,35.03,1.0,0.0,0.0,0.0,0.0,49.59,1.0,34.78,1.0,0.0,0.0,29.81,1.0,0.0,0.0,74.7,1.0,2.97,33.61,27.52,89.57,27.59,85.72,19.16,81.51,19.06,69.66,30.43,29.53,-999
3.78,1.58,4.05,3.53,3.41,5.5,2.49,92.35,1.0,92.37,1.0,0.0,0.0,33.5,1.0,0.0,0.0,0.0,0.0,47.61,1.0,35.72,1.0,0.0,0.0,30.8,1.0,0.0,0.0,0.0,0.0,2.98,37.06,21.61,86.21,21.67,83.51,22.61,83.33,22.5,69.87,40.43,23.36,-999
0.89,4.66,3.31,2.63,2.41,5.5,4.52,98.76,1.0,98.78,1.0,0.0,0.0,36.56,1.0,0.0,0.0,0.0,0.0,50.86,1.0,35.13,1.0,0.0,0.0,30.56,1.0,0.0,0.0,65.59,1.0,2.97,33.64,28.63,87.99,28.7,84.34,18.93,80.69,18.82,67.0,31.53,30.63,-999
1.24,2.61,3.36,2.15,3.74,5.5,2.95,119.81,1.0,0.0,0.0,0.0,0.0,35.87,1.0,0.0,0.0,0.0,0.0,50.04,1.0,34.13,1.0,0.0,0.0,30.01,1.0,0.0,0.0,68.91,1.0,2.99,21.86,26.75,87.34,26.82,84.07,18.69,82.14,18.59,68.55,29.65,28.75,-999
3.44,4.34,3.84,3.21,3.25,5.28,2.76,92.83,1.0,92.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.27,1.0,35.83,1.0,0.0,0.0,31.39,1.0,0.0,0.0,0.0,0.0,2.98,36.81,27.33,70.61,27.29,84.09,22.05,82.57,21.93,67.32,40.06,28.71,-999
2.0,5.37,3.77,3.01,4.0,5.04,2.22,93.0,1.0,93.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,1.0,0.0,0.0,0.0,0.0,33.25,1.0,0.0,0.0,0.0,0.0,2.98,36.72,28.34,68.33,28.3,84.73,28.44,62.93,28.31,67.08,39.9,29.72,-999
3.04,4.88,3.65,3.19,2.5,4.95,2.59,93.48,1.0,93.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.98,1.0,37.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,36.46,27.89,70.54,27.85,85.23,28.01,85.01,28.01,57.39,39.85,29.27,-999
2.01,5.18,3.28,3.35,1.64,4.77,2.66,96.73,1.0,96.75,1.0,0.0,0.0,36.37,1.0,0.0,0.0,0.0,0.0,50.72,1.0,37.35,1.0,0.0,0.0,31.06,1.0,0.0,0.0,72.55,1.0,2.98,34.73,29.37,89.07,29.44,85.37,26.23,83.93,26.23,52.59,32.3,31.4,-999
1.91,4.96,4.54,3.81,2.18,5.5,2.58,96.78,1.0,96.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.44,1.0,35.45,1.0,0.0,0.0,30.3,1.0,0.0,0.0,69.12,1.0,2.98,34.7,30.06,74.33,30.02,86.5,20.31,81.5,20.2,69.24,32.53,31.63,-999
1.88,5.15,4.26,4.04,2.55,5.5,2.86,96.8,1.0,96.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.39,1.0,35.08,1.0,0.0,0.0,30.13,1.0,0.0,0.0,67.62,1.0,2.98,34.69,30.22,71.41,30.17,86.74,20.41,82.24,20.3,69.89,32.68,31.78,-999
1.02,2.99,3.79,4.4,2.32,5.5,3.49,120.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.2,1.0,35.33,1.0,0.0,0.0,30.4,1.0,0.0,0.0,77.2,1.0,2.99,21.19,28.38,69.85,28.33,85.28,20.41,81.81,20.3,68.99,30.89,29.99,-999
4.1,0.43,4.93,3.69,3.64,5.36,2.68,119.17,1.0,0.0,0.0,0.0,0.0,33.8,1.0,0.0,0.0,0.0,0.0,48.69,1.0,34.46,1.0,0.0,0.0,30.52,1.0,0.0,0.0,90.04,1.0,2.99,22.23,24.92,89.04,24.98,84.83,19.19,82.08,19.08,67.38,27.89,26.99,-999
0.77,4.09,4.72,2.58,3.4,5.5,3.88,97.98,1.0,98.0,1.0,0.0,0.0,33.73,1.0,0.0,0.0,0.0,0.0,49.27,1.0,34.14,1.0,0.0,0.0,28.52,1.0,0.0,0.0,71.12,1.0,2.97,34.06,28.39,92.62,28.45,87.21,19.96,83.39,19.86,74.45,31.26,30.36,-999
4.7,1.28,4.89,3.69,2.25,5.24,2.42,111.64,1.0,0.0,0.0,0.0,0.0,32.81,1.0,0.0,0.0,0.0,0.0,47.16,1.0,0.0,0.0,0.0,0.0,33.2,1.0,0.0,0.0,0.0,0.0,2.99,26.53,21.44,87.16,21.5,84.14,29.48,61.78,29.35,68.27,39.08,23.17,-999
4.7,0.53,4.81,4.25,2.22,5.18,3.33,115.12,1.0,0.0,0.0,0.0,0.0,34.24,1.0,0.0,0.0,0.0,0.0,48.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.99,1.0,2.99,24.55,25.4,88.78,25.46,85.98,30.92,61.23,30.92,57.0,28.49,27.59,-999
2.42,5.46,4.12,3.03,1.71,5.48,3.6,91.39,1.0,91.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.03,1.0,0.0,0.0,0.0,0.0,32.94,1.0,0.0,0.0,0.0,0.0,2.98,37.57,28.47,71.27,28.43,85.72,29.46,61.09,29.33,69.21,40.98,29.85,-999
4.26,0.47,4.56,3.03,3.13,5.5,3.17,118.32,1.0,0.0,0.0,0.0,0.0,33.65,1.0,0.0,0.0,0.0,0.0,48.9,1.0,34.65,1.0,0.0,0.0,29.63,1.0,0.0,0.0,93.23,1.0,2.99,22.72,25.01,89.36,25.07,84.52,19.91,82.48,19.8,70.98,28.0,27.1,-999
1.83,5.11,5.16,3.26,2.52,5.5,4.33,96.9,1.0,96.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,1.0,0.0,0.0,0.0,0.0,31.55,1.0,0.0,0.0,68.37,1.0,2.98,34.64,30.19,72.75,30.15,86.71,26.89,61.36,26.77,71.6,32.66,31.76,-999
3.91,0.92,4.29,2.7,3.82,5.37,1.65,112.32,1.0,0.0,0.0,0.0,0.0,32.41,1.0,0.0,0.0,0.0,0.0,47.79,1.0,37.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,26.15,21.06,87.4,21.11,82.61,28.29,85.74,28.29,54.12,38.5,22.78,1
1.31,2.57,5.26,3.8,2.56,5.4,4.35,94.88,1.0,94.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.12,1.0,2.98,35.72,28.7,76.78,28.66,89.47,30.18,63.67,30.18,60.28,31.27,30.37,-999
3.45,3.74,3.09,3.79,3.33,4.98,2.24,93.08,1.0,93.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.72,1.0,35.6,1.0,0.0,0.0,31.62,1.0,0.0,0.0,0.0,0.0,2.98,36.67,26.78,68.63,26.74,84.63,21.93,82.87,21.82,66.43,39.93,28.15,-999
1.2,4.73,3.12,2.95,1.79,5.45,4.56,98.12,1.0,98.14,1.0,0.0,0.0,37.57,1.0,0.0,0.0,0.0,0.0,51.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4,1.0,2.97,33.98,28.8,86.3,28.88,84.05,29.0,58.85,29.0,54.6,31.74,30.84,-999
2.03,2.15,3.68,2.93,3.66,5.5,2.36,119.98,1.0,0.0,0.0,0.0,0.0,35.44,1.0,0.0,0.0,0.0,0.0,49.41,1.0,34.32,1.0,0.0,0.0,29.47,1.0,0.0,0.0,72.32,1.0,2.99,21.76,26.41,87.74,26.48,84.62,18.76,81.88,18.65,70.34,29.31,28.41,-999
2.64,1.55,4.49,3.24,1.72,5.5,4.53,118.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.67,1.0,0.0,0.0,0.0,0.0,31.32,1.0,0.0,0.0,81.16,1.0,2.99,22.85,27.13,72.85,27.09,85.07,26.19,60.8,26.07,71.69,29.66,28.76,-999
3.41,3.94,3.34,3.66,3.31,5.34,1.62,96.6,1.0,96.62,1.0,0.0,0.0,36.39,1.0,0.0,0.0,0.0,0.0,50.55,1.0,35.8,1.0,0.0,0.0,31.33,1.0,0.0,0.0,84.51,1.0,2.98,34.8,28.3,87.96,28.37,84.62,20.75,81.33,20.63,66.22,31.3,30.4,-999
3.47,0.55,3.57,3.31,3.01,5.5,2.16,120.27,1.0,0.0,0.0,0.0,0.0,34.53,1.0,0.0,0.0,0.0,0.0,48.94,1.0,34.32,1.0,0.0,0.0,30.28,1.0,0.0,0.0,84.15,1.0,2.99,21.59,24.97,87.87,25.03,84.41,18.53,81.67,18.42,67.51,27.92,27.02,-999
0.94,2.35,3.89,2.75,2.73,5.23,1.91,98.19,1.0,98.21,1.0,0.0,0.0,35.23,1.0,0.0,0.0,0.0,0.0,49.9,1.0,34.93,1.0,0.0,0.0,30.63,1.0,0.0,0.0,83.66,1.0,2.97,33.94,26.74,88.44,26.81,84.35,19.32,81.42,19.21,67.14,29.71,28.81,-999
2.3,2.99,3.85,3.79,3.39,5.5,4.08,97.48,1.0,97.5,1.0,0.0,0.0,34.77,1.0,0.0,0.0,0.0,0.0,49.38,1.0,34.87,1.0,0.0,0.0,29.75,1.0,0.0,0.0,85.25,1.0,2.97,34.32,27.4,89.89,27.47,86.02,20.5,82.69,20.39,71.19,30.37,29.47,-999
1.23,3.42,4.85,3.12,1.53,4.89,2.58,117.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.18,1.0,2.99,23.31,28.6,73.22,28.56,87.29,28.74,61.11,28.74,57.52,31.07,30.17,-999
0.92,3.57,3.98,3.49,3.78,5.5,3.0,97.61,1.0,97.63,1.0,0.0,0.0,36.94,1.0,0.0,0.0,0.0,0.0,48.54,1.0,34.98,1.0,0.0,0.0,30.1,1.0,0.0,0.0,76.9,1.0,2.97,34.26,27.88,86.55,27.96,88.08,19.63,81.63,19.52,69.21,30.82,29.92,-999
3.92,1.1,5.16,4.15,2.67,5.29,3.05,95.15,1.0,95.16,1.0,0.0,0.0,33.01,1.0,0.0,0.0,0.0,0.0,47.96,1.0,34.8,1.0,0.0,0.0,30.7,1.0,0.0,0.0,106.92,1.0,2.98,35.58,26.09,91.5,26.15,87.35,22.17,84.49,22.06,69.77,29.16,28.26,-999
2.1,5.18,3.52,4.02,3.3,5.5,3.84,97.4,1.0,97.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.88,1.0,34.88,1.0,0.0,0.0,30.41,1.0,0.0,0.0,66.03,1.0,2.97,34.37,30.18,70.27,30.14,85.74,20.24,82.41,20.13,68.8,32.64,31.74,-999
1.49,4.11,4.62,3.81,2.87,5.01,2.78,95.72,1.0,95.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.44,1.0,2.98,35.27,29.64,74.68,29.6,88.58,30.0,63.13,30.0,57.98,32.16,31.26,-999
3.9,0.55,5.19,2.56,2.49,5.5,4.67,119.18,1.0,0.0,0.0,0.0,0.0,34.87,1.0,0.0,0.0,0.0,0.0,48.74,1.0,35.05,1.0,0.0,0.0,29.5,1.0,0.0,0.0,89.19,1.0,2.99,22.22,25.0,87.31,25.06,84.82,19.27,81.16,19.17,70.76,27.98,27.08,-999
4.2,0.63,4.91,3.3,2.48,5.5,2.62,95.77,1.0,95.78,1.0,0.0,0.0,35.09,1.0,0.0,0.0,0.0,0.0,49.51,1.0,0.0,0.0,0.0,0.0,32.56,1.0,0.0,0.0,109.65,1.0,2.98,35.25,25.53,87.48,25.6,83.88,28.52,60.45,28.4,69.66,28.68,27.78,-999
1.98,4.66,4.2,3.34,2.71,5.5,4.07,97.49,1.0,97.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.58,1.0,34.67,1.0,0.0,0.0,29.45,1.0,0.0,0.0,69.03,1.0,2.97,34.32,29.75,73.38,29.71,85.91,20.44,82.99,20.34,72.07,32.22,31.32,-999
2.45,4.59,4.95,3.66,3.54,5.5,4.12,116.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02,1.0,0.0,0.0,28.12,1.0,0.0,0.0,49.82,1.0,2.99,23.87,31.38,76.77,31.38,67.72,21.37,84.99,21.27,77.05,33.58,32.68,-999
1.58,2.69,3.02,2.8,2.24,5.01,2.05,120.8,1.0,0.0,0.0,0.0,0.0,35.85,1.0,0.0,0.0,0.0,0.0,50.34,1.0,34.94,1.0,0.0,0.0,30.49,1.0,0.0,0.0,64.73,1.0,2.99,21.28,26.69,87.32,26.76,83.43,17.79,79.86,17.68,66.09,29.57,28.67,-999
1.87,4.63,4.99,4.08,1.98,5.03,2.21,96.63,1.0,96.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.71,1.0,35.3,1.0,0.0,0.0,30.88,1.0,0.0,0.0,71.75,1.0,2.98,34.78,29.8,72.52,29.76,85.7,20.25,81.7,20.14,67.24,32.29,31.39,-999
